record_id,dataset,gold_label,normalized_claim_sha256,normalized_source_sha256,entity_linked,has_local_path,has_direct_edge,has_predicate_aligned_direct,has_qualifier_compatible_direct
pubhealth_train_68,pubhealth,REFUTE,b3393685d1cb97c56a538c0ad00f19262822ccfa71d727b72738e99ba22b8c7a,1f377f4123889e2599759c77fb0b9dbe347250cd9463d728c2a39f50fcf3f16b,1,0,0,0,0
pubhealth_train_69,pubhealth,REFUTE,44b08d7ded5fcad9a56f9b40cd404fda3fec8a61ddb85db85afa62793526fa92,4fec52011e48342d39497444b72c4b92aa15a1619efc3b7e43def3ed3fcec11f,0,0,0,0,0
pubhealth_train_70,pubhealth,SUPPORT,4371d651fc1992c1933593f9ff74d2073387f1a2ddb720c70a835190c0d87548,9207344c750b3fd0a3bef89612e1f4e6b2efc9d2dcf82f775489de8f51956605,0,0,0,0,0
pubhealth_train_71,pubhealth,SUPPORT,6628c287ea440edff2ff1f4fc98877618e1ab752cb9b945e3db1bfa065136afe,c11c68271f4903735e8edca9fc35be612aa97ff4581d20937545d5f17d514309,0,0,0,0,0
pubhealth_train_72,pubhealth,UNCERTAIN,59bcaf9e26f2f13eb0c406b91911c8757a268e4fb61d3aa7bf4bb15e049b014a,b05c92cdb8d0abe2e28d80acfd73c55b5e5ba75a6a351673558b6f476b4143aa,0,0,0,0,0
pubhealth_train_73,pubhealth,UNCERTAIN,acbae116dd5f2148fbad11fb2fc0a5fa39c6fb9da66946277d244ffc665967ca,474cb6fd156bc6793f7a3d728719bdfb3c678c082bc141981ad61ab4f5f26fc6,1,0,0,0,0
pubhealth_train_74,pubhealth,UNCERTAIN,e1482954691fabe5749e6c7f1ea4066ab33a085babd62dca5990406701a4ace5,db33b278db2ce8d29498e1784dc853ef05808bf0c6e27ac362983121faa60bf3,0,0,0,0,0
pubhealth_train_75,pubhealth,SUPPORT,b23df8f1a626fd4c54ec557e23db57135083e565df47d7f7fb56003158a661ec,d636fd75289e592e133b644d5f155957f9a12a1ff6e81f51253dec9ed181f85c,0,0,0,0,0
pubhealth_train_76,pubhealth,SUPPORT,32b834eed960b86bb2c6b24c3ec8dac7e6f2a3153d7a68654652fd193c7f90fc,e4d28b71ec28bfcd21131bbbf1e0156b368335fd3c820c7e3833b052b8485dea,1,0,0,0,0
pubhealth_train_77,pubhealth,SUPPORT,789964c63eca39004239d042bf7be5f47c4ca2eaa2a774361cb7669c2e4758f4,7a83910998d12777aeb0292504eb855c17e2c7aac59f8646bd9d0124db472651,1,0,0,0,0
pubhealth_train_78,pubhealth,UNCERTAIN,16eeed41aef218e574060b8364569ae863c552b13472d5d988b93c05e1fb7f7a,9ad21320f79ca69fbf7bdd5679fd4025285d4ab2e15f6d16d813631cec7510d3,1,0,0,0,0
pubhealth_train_79,pubhealth,SUPPORT,b0cfd4b5be58d18b3c9999fa798e19020bf563249f8821124667615b9334284b,dbe87eeb9f4128cdc0ac110b558cf815fa55a1e747b28b528fa7f9f7ed38e074,1,0,0,0,0
pubhealth_train_80,pubhealth,REFUTE,a43ba128f5300b58188c302f26ceb16a2d7c8d05aae8b9e37dbfb3aff7aa34ea,6baab0520340538b5ed3dada42da464cc94c9baca996bcfdfa6dbf093812c76a,1,1,0,0,0
pubhealth_train_81,pubhealth,REFUTE,cf558301d8ae86ee56c8988b4fddaa6f068729a92e08650192c717e4ddffdc76,f5c77e28f5ee76a5ce85bb577312bea23608a4d5b7d1b3d072773e60300f8564,1,0,0,0,0
pubhealth_train_82,pubhealth,SUPPORT,1fcca501e8cdd7ae01b114a9387195c20d70d036f732c94793f4c0433380acf9,714238d60f45073a4549eb3f3bb9f76689bc20eba56796bc238f5eff059d839f,0,0,0,0,0
pubhealth_train_83,pubhealth,REFUTE,0e5378c5c34cce6833ca89071984d130cbeb7f626be024ddc4dccee83f7fb722,ba243aa1c1a10cb879a333e632eb0afb50e189f10d7c68dfef08c9e04b9c76e5,0,0,0,0,0
pubhealth_train_84,pubhealth,REFUTE,335379ec01ba6740792ca6295fc4c944f2b718da9ed724b6ae2575ce08a9bc11,15885d550971159fcfebdb6a2b3d731f1186e498ac619736aa9b3789562ec05a,1,0,0,0,0
pubhealth_train_85,pubhealth,SUPPORT,4bc3cb8e3aa0025f3ed65307a5f421fe5b0a74d62b1aa2bd73b12c05a42acf01,d1f10631352e963f21c29b26dfd94eea6fde00ab20712754725f4ce89e95bc8c,1,0,0,0,0
pubhealth_train_86,pubhealth,SUPPORT,e8f344e81e1b5132c490fc9fb86f0df1d55add37b1110e5dbb469d233753bcec,bccb3b0dfbcb391b0238ab91597a98f852d08f942d6bb8290d107a5df23a75e0,1,0,0,0,0
pubhealth_train_87,pubhealth,SUPPORT,219ca9ace87a2742c651c61f5212f968941a7fef7aec2e940dedb526f5bc26b5,dd8e98414c22f65181c839a75ec023d29933d6805220467d8d1afabbcbe55c57,0,0,0,0,0
pubhealth_train_88,pubhealth,REFUTE,829467a0ba2bb2f37d19dbc69698d3a3823522b76f9baa39b4b39391d12d5451,25c59270a96fd461dd44f4a5e5369fbda86f136cc65ac2a917d5cdab88855ac3,1,0,0,0,0
pubhealth_train_89,pubhealth,SUPPORT,adb2107084b2b0d3a9b6755d2954057783e1022e762d845a0c61cbfa99a86a71,ce5eed36fde0f6ed732c39a0d74d019e0ee9f866abb363023496e05bbcdd5169,0,0,0,0,0
pubhealth_train_90,pubhealth,SUPPORT,2223d7f71747f9fc8bb07dafe52932136f5f7beafb966907fee2e6e18b256c10,687c58f6af28c3c6cf2c11ef074e3f2cc9dad407b84061ca3b80aaadf0bed9bf,1,0,0,0,0
pubhealth_train_91,pubhealth,SUPPORT,fe224738643ae6142a58696bebde4aa68921026eeb521bc399542c3ccc663643,6cf14542b3691c68fbcf4acdd50741477e764146c7f1a3506368361de8d3a966,1,0,0,0,0
pubhealth_train_92,pubhealth,REFUTE,ecc6e1c95321006a9b09086cb7086b15f5fa25facacb15ddd1c91953ba2245dc,fb388dcdb782cc705782bb649ad974a7e74da1a20cafc79bfc41dd3627eb664d,0,0,0,0,0
pubhealth_train_93,pubhealth,UNCERTAIN,8d2b848d2b81db62504e6877caf2b9be494d1dfadc389944931d6c1c29678c2a,639df96e71fa9f043dd6e8092861d15a710d85b0bd42bb304d43583a10c8d127,0,0,0,0,0
pubhealth_train_94,pubhealth,SUPPORT,646d67e8d21b347315f3e3008d62a01e0d52050fa880e841ef1ad402e284aff1,b47fc535381b2dfc611174087a808b8ef22111a8729bf2ae9123738a929353e6,0,0,0,0,0
pubhealth_train_95,pubhealth,REFUTE,01d917a08ca070e927e6b0c79b828e4c6053e30595107d10550058dcc349edbd,daf964a736104eea0736b65e8348c44a5bd9851aba1fe8c4f5fe38452abe77e6,0,0,0,0,0
pubhealth_train_96,pubhealth,SUPPORT,e48cc8d9b4bce3ac1ebf977be7fea059cf6ef5a8fd0a985591ef68acf558f827,e323375824cddeb143c66cee51a24dd3d8dc70f905118d6d517686cf3f925176,0,0,0,0,0
pubhealth_train_97,pubhealth,REFUTE,b43b6b56f63e50eb2d89db1c12ee3ab4b9ae3121e15a3471dbd33c3b75685077,01c18e6f503f9ec2c562e0260860cc39d24762be8c602ac0c1919f2a88fb1a7d,1,0,0,0,0
pubhealth_train_98,pubhealth,REFUTE,4c69741f7d17dd2e47ebc66c42781e7c18cdf9f205e9574cce9bbdfdba276e37,b621693bb3a4dae410a4a688b5358b6131a9af21949e666a4030c6917b323e6b,1,0,0,0,0
pubhealth_train_99,pubhealth,REFUTE,a3c50556a53d73aca3c57ce6996a9731f098bf9bc1ace56154a4ff3c5d10a645,44414ff6fdd43a4a8345549327937678bfcd1ebeef825b5fb1a51a02e7d3dad3,0,0,0,0,0
pubhealth_train_100,pubhealth,REFUTE,bb06d88692b53b0dfddbad13ec87b22dda9ad080c59f97c44e8d912cfcb91d4b,d8e4f4dd80281e27c6950e4de6e00eefe1350c126b5d882e7594b392ce4264b8,1,0,0,0,0
pubhealth_train_101,pubhealth,REFUTE,1f023ac6868efa7344ebf6aee3e8bf0b66dd4dc228f1ed29d66a78231fd940bb,4df363a68dab4a41552004f1bf0a3fe3fb792a46714ae669acf15d40e05207dc,0,0,0,0,0
pubhealth_train_102,pubhealth,REFUTE,0d7ebff12091602d08228332bca346b189b358f8567e6a66551c65bbc8c31e15,4606f2f2b7ae6cdf476907099f31707510415115205c623d8087672259cb439d,1,0,0,0,0
pubhealth_train_103,pubhealth,SUPPORT,6930802f69968f3499faca0e4ad99eb923ea745b2bc81a2539919fbe85cd6f14,9b4cda0fbf5d37d2beb573f43217c2798b879ce12c38c43e3100ee05252cdc4a,0,0,0,0,0
pubhealth_train_104,pubhealth,REFUTE,09df801c573c98a52bd648e2a4c9b3ad3633c182bd67fbb3f3dd2910c5baccd3,be1a586ea4ee4cb08cc21de411d30f45bb4ff9fa06e81c9a7f142b95dcf38b98,0,0,0,0,0
pubhealth_train_105,pubhealth,SUPPORT,97b2a18ae075c133179a0d7bd5b85ae343f82be7f3acabbfd27179603c707a5d,a6127733350da99698e71d1a5290a8ea6a1b23bf69430cf32fa895daba492865,1,0,0,0,0
pubhealth_train_106,pubhealth,SUPPORT,a11cb44ed7972b65987cf34c52d6714ecb666182870f44a374f5207447421e1c,cc036d8c3106549a5c04630d010b7305771d600359faa3d69834f438ebd961af,1,0,0,0,0
pubhealth_train_107,pubhealth,UNCERTAIN,18d38deda3eb2669599e45376ae4795dce110192b3941776858aae6af466b30f,a3b66dd5260163e8d4f752dc135872e69646a5cd8fa57bd585b9c6a65be187ac,0,0,0,0,0
pubhealth_train_108,pubhealth,REFUTE,0607853083130a2e0f343f45a528e545fa8e85c7688681b49b917adade9616b0,e56a47517679f0afbe15b418825f232df1584db5d4c6bf7caa41be8144a3bb8e,1,0,0,0,0
pubhealth_train_109,pubhealth,UNCERTAIN,f01356a6aa50de2a046d1a252792d7277bfcb50fd1cadc7fd429297d1add0338,2f4948715be3bf86b7f0b42526b86ae02be58e7421f251540c74d6bdfebc59f3,0,0,0,0,0
pubhealth_train_110,pubhealth,REFUTE,74e50d624439f7fee23032b6542adc7946b783622c9fb3debd0abb78d930858e,64618742c4545ac00cb677565c3192d843b23cc53c6ed6c01ec781678858d230,0,0,0,0,0
pubhealth_train_111,pubhealth,UNCERTAIN,eefb04a80e2dbf87f049efcc325c5e09757a69080ff79614d272dd7be681065c,86915c33daa2dbd38183c922f05c5c7b0367c41bf655ae604fb2226a8d931bd6,0,0,0,0,0
pubhealth_train_112,pubhealth,REFUTE,43ec231fd78b1f33e29cd40d0bdabf03138fbf125a98ddd1c4f180da4316b0ef,4556739c2ef9dd95b0bc6cf343265730211107789a0b12ee585e430f99c6b038,0,0,0,0,0
pubhealth_train_113,pubhealth,SUPPORT,8144d641b4e5a0bfc1831f4a08e39632074678db0dfd2df86da42a55f1d2e75f,0b38098fd77b7bf15aad1544d692f87909b863a3d5883643938c1ebeb0ce22f5,0,0,0,0,0
pubhealth_train_114,pubhealth,REFUTE,265567f6979ec52f89108b951445113a2c1bc9afde7fc47578976a2914e8f1bd,3ffc6a630435a7b956c518688b80179a87e98cfa6499d9c3e8e1ef5cbfc36a89,0,0,0,0,0
pubhealth_train_115,pubhealth,REFUTE,35dd050c36d7b37aaae9a4a9e4561a222c4a448b10c70dad83cd130ba620fa81,f6a10f3419739529a40000c1d1b422f04f901bcc253062658df2855ee9233957,0,0,0,0,0
pubhealth_train_116,pubhealth,REFUTE,6085f8ddd2fbfd55f83befcbcf32e0df8cf0e9ede330a1cb5a41e3272b1cfa94,2327d1aa7357647cb1b443f5e763f32fecc11aaca951f776e577c6d93b5dd532,0,0,0,0,0
pubhealth_train_117,pubhealth,SUPPORT,f1063be36d777e5cf3fd565e7c33ba10ae45b582a4d1b9275aa50fe43a138cfe,865ad8f0a38a7aa324cb3a80474e31d169052e93ca1cf1caa07bdd3d23776943,1,0,0,0,0
pubhealth_train_118,pubhealth,SUPPORT,de939099450c9c9549387e644d2e389b46ff70b241c9b6c12e197b4b5c2f3e11,99713872f9234e84729731eb1928b7c5c59e2f3140707f5077d2cb87a9ff945e,0,0,0,0,0
pubhealth_train_119,pubhealth,REFUTE,1bbd5d2c70a517029b6d233c3403fb4b8713bbc968298689699e027b948935f5,928a7bc368525f1b8bc1a64bbe840770b78bb21a7eef78aa147dd83ecd1f46a8,1,0,0,0,0
pubhealth_train_120,pubhealth,SUPPORT,fd7ec65e37d06b2b1029cbb46b9d73814c6edb9734a3cfc09b45b925c7202de2,3d5150388acb1c8084c3a4b46b855cd9a118caeee249a16dabd13afe66161609,1,0,0,0,0
pubhealth_train_121,pubhealth,REFUTE,5c8e2d0eddefa127614804f14b020104bd8136f9f1e1e0eb80cc3f4c0aa6771b,25a2f63a8b39df0791929e0e80d822fb278a0341ed09bcbd83380c4f9f03022c,1,0,0,0,0
pubhealth_train_122,pubhealth,SUPPORT,042248a2495d4a337cccdc74a49545fbe51b8774d7ea0941c380fb851cacc40a,60752cc83fe6e477fadad5f32de4c0272be99bf8f8b5ea812cd522a8ae605213,1,0,0,0,0
pubhealth_train_123,pubhealth,REFUTE,de95fdcccd9ff5816f876a6cc9d46c802f5b20046fb6d2093ad785a0a1bdf8db,5181b766d6ed84626cb67c85e7e428574dd7cc442f8f46c71c6416e391631592,0,0,0,0,0
pubhealth_train_124,pubhealth,REFUTE,252ab82249fc060228d999aef77757927271aa73e5bc776de30f104996ab1c23,df8f1d901a7d42eacca636c161c4ddb9c388d5a5958b61bd26e58b32392cad4a,1,0,0,0,0
pubhealth_train_125,pubhealth,SUPPORT,65e06599371c3d91d0b460ef323ba7835964e1dec60ae51ef893d1c553194144,5220b7e607207d2e7f22782f69914226b0e67c12296b90f9690915f2ad088b95,1,0,0,0,0
pubhealth_train_126,pubhealth,REFUTE,751cb4f72a39c39bc7aa7271b4ca4e54b441c9d9005b6d9966a7d5ea20dc26c1,c4959b2810d3cf44a852972a522f573cad4395b64d8c1599d911656e3a0560d1,1,1,0,0,0
pubhealth_train_127,pubhealth,REFUTE,db3aee3ddc893cb4c05a796510cc704b538305d72622b5d4930f24f49bac822c,f801091044f9e2f3a1db70a56d87d1a8e729a94097b3521c02f382cccb9728c5,0,0,0,0,0
pubhealth_train_128,pubhealth,SUPPORT,8164a17ba4c8b9cc3192867ae68286dfeb91f3a32bf65794331970cea32af95a,460b242f7c0302b5fad5e5533cbd0425ce0f9c96ce87227d9c00620195034191,0,0,0,0,0
pubhealth_train_129,pubhealth,SUPPORT,f7a3bc89efe737f4ec496dd426eb4a74fc35bb3809b42a69ed84c4e4499d6ee2,1605d30a4620ef048b4fc111c36fd10de32dd33c4362efbe9fb964a4681a6443,0,0,0,0,0
pubhealth_train_130,pubhealth,SUPPORT,e26bca864d54824ef0f99ce95702866521d03433e5cda10f89e2fe200246abd9,a92b46d9d9874e4b919d682939197ed1f25e12c41bee5ae1970e98d0e0396990,1,0,0,0,0
pubhealth_train_131,pubhealth,SUPPORT,857caa05d2d4d445093438854a606eae7aca9e7d21d10f447b19c5e201dd8277,898798362836b2cf87276ec0426e25a2f56062dc55ca2fccb751f577be2ea995,1,0,0,0,0
pubhealth_train_132,pubhealth,SUPPORT,c70116be6853b47c44e3c506a299821d2061d7d41cbf933229421dabecdd457f,de115ae40f5bb7b87a38db9e771fb0a7eeecd82469f3ac897238c4252edbe879,1,0,0,0,0
pubhealth_train_133,pubhealth,REFUTE,2979240082914600f56991d0c21a74d352336d161231b68e7760a66924ea6f47,be94dabd0b4b83bf96186d5ad1a527b35a71520c47f83af42bb93d7389ff93de,0,0,0,0,0
pubhealth_train_134,pubhealth,REFUTE,138473215f257a4a321753b8bc9c36920883fb98f02428428f96e272aaef26f6,b02aa1b0ba359629100e2ce363d605e7280f2004bf39a3d53ed0f0e73b353430,0,0,0,0,0
pubhealth_train_135,pubhealth,SUPPORT,154a84efc73ec0bfda90cd81771a34ee716eb19a22e60ceaeab193400d62db90,3b6becc6c09baa92be0180f64e316a969fc3ca0f8eeb7183f8ef4843fc540f06,0,0,0,0,0
pubhealth_train_136,pubhealth,UNCERTAIN,b099fd3dffe7e7f99ffba2548053ca7d9ee1c608096385221fb79134fc12d485,aecc427148d2aa298373bf2fa0ee9d484657eb0cfe12a45ea3ed48f943740ab9,1,0,0,0,0
pubhealth_train_137,pubhealth,SUPPORT,b81ce1fd4e3e4d80a2bd209dab9bc5cd383e920177bdb5b599b8a6a24de56422,0389c8314c04ebb6b3b25d0163a6780bf3cac0403fd583e0817513559510b4ec,0,0,0,0,0
pubhealth_train_138,pubhealth,UNCERTAIN,c72f23ef1d5c0862bb9ea5333d8ad75ff477b7d3fd84555dd13f4a46a0dd122e,5b47eb81f347a9f09768f78026f483738d822322d1bdecb2fa0b6d1205a9c290,1,1,0,0,0
pubhealth_train_139,pubhealth,REFUTE,360194815a11f6e0163ac6160806f93bcf41e3b6a9d70dd0ceb50acf4503f276,f2b74afa41b067863f6202e7150e19ee220d1dd776ac3d2c8152e004f775eb75,0,0,0,0,0
pubhealth_train_140,pubhealth,SUPPORT,9416be0bb488b6a51b36b1da83981a713c5567e450569886d2d7cfb07029a05c,347c770068eb9adef57ff29012c443411423cf68d2f4fef200fbae6ba8f611c9,1,0,0,0,0
pubhealth_train_141,pubhealth,SUPPORT,aecf0c3bc5757a4f8f816d3b40928f111b81594be475e85e9efdcf0a5e97644c,e706a7d89402fd2039f7dab03bcea1528ee0e921c3dc9ccfe7196c2175197d61,1,0,0,0,0
pubhealth_train_142,pubhealth,REFUTE,757f317b9a76e74c7f2d1ddb30f14c7091497f77e0b3ba4d670143292556a761,4429ddcd2bcd00e06dab5e721386c5dd6b5a016a7cd93e7ccfe1f02508a50cf7,1,0,0,0,0
pubhealth_train_143,pubhealth,REFUTE,d0f1f3e4e62b106be4fbf4a5f41cfcb17770c2f6b466c44639b7c0c295708ea6,61490a56d2432b54231fa9f4506f1d8372ee6819957007e6fa76a11bec74843f,0,0,0,0,0
pubhealth_train_144,pubhealth,UNCERTAIN,8b532149481a9a41c802fbc9c589ddf6c15896da56757b9608e6f974bf57ef3e,b90cb953f378cb03c2c7ee3847920656c376988b036f3f2eaecff37f505c9d05,1,0,0,0,0
pubhealth_train_145,pubhealth,UNCERTAIN,46b36e69569c479390c4dc258ee4befacb3ede12dc832948d1e420bdd04f08d1,7b9c5e1f1d7c1caae191c0eba1c73def1e6da0ffe541471e2b991323bb8c4c6c,1,0,0,0,0
pubhealth_train_146,pubhealth,SUPPORT,112a2925bfe4dfd69d5a5d48e0c745a39c2f4670e8b30d447783becc2f62811f,a62f12008b5770f62bd03c7b3ea9f34e28ab7717077131d33733604065207b34,1,0,0,0,0
pubhealth_train_147,pubhealth,UNCERTAIN,73c16bca64f0221f502b835b38d7ecd2bb62d997d6d170bc6e78161b406b5a50,3d9340cbde75b31e36d4e5313b07ecfc862d3af8c23b4ae7129b381e16fa8d00,0,0,0,0,0
pubhealth_train_148,pubhealth,SUPPORT,3e6835ae87b501f24689733545a4ed468c0420863c693f5460971777620a96dd,169a03cdc586b3c2db03ae74c1c5cec9429e9846a37b582aef2a4712358ac0b0,1,0,0,0,0
pubhealth_train_149,pubhealth,REFUTE,345e75ebda5fefc574f7cf65a98d30f98b14a0abf374104c1ec3f3d9192395c4,34692bbb9419ebd22a5fb389bbbfde76e5e0d8bfa38db798a290dc923cb1464b,1,0,0,0,0
pubhealth_train_150,pubhealth,SUPPORT,ad4aa404c440849c8b97762e3a4f0598b4883206b64826ce64b475b6ed019836,239ec279374f6996e4c75d123f151e230fa88f3abd11127dd761c1431b885e45,1,0,0,0,0
pubhealth_train_151,pubhealth,SUPPORT,d14f7024f6101de619753d9ea5bb4f1babce49f3c537af7b69106ac9737ef8ae,4dde623eeee13dd8bb98f92da9ac49f47216461e45a95f5a45cad686ae5d1e9d,1,0,0,0,0
pubhealth_train_152,pubhealth,SUPPORT,b77471780d88b06c0f035552beca19595f915a9673131b9baa91dc225d4f9d7f,acf3d3cd8d3729775d5652904298c58f983d77fe84ea9e3df29c124eab9bf35a,0,0,0,0,0
pubhealth_train_153,pubhealth,REFUTE,5dda68bcef8efe502a4e8375870ecf3df27a6591418080d53e9af0c16e6510a8,ea4dfdd6602028384df92e340a58832f54ffeac70574d44e86acb97ea197638b,1,0,0,0,0
pubhealth_train_154,pubhealth,REFUTE,e1f9b2bfa72021bfc3f8a9dd21ea9b07ab1b5e8cb70a780721ac616357e60c39,5856f6b4a4d69003bd0eaf2b59f20d84e257246f86d4c583cc890b7c1e8d3c51,1,0,0,0,0
pubhealth_train_155,pubhealth,SUPPORT,a150abadcc84f7bdc0b7171793f9a84e41ac823c8bc9954820342e8b0de4c389,c16b83f3bd9db38c5f71cad49b77110981de1260ff98483eba1ff11b7decae80,0,0,0,0,0
pubhealth_train_156,pubhealth,SUPPORT,a2bfcdaa2130548fd1a995385c67d393cbc96a9033dae21fd7929a673c5caf34,85a952141c56251a14f9962fa13a2dbfdd01b8a69f4fc09e22b7f69d6fde4006,1,0,0,0,0
pubhealth_train_157,pubhealth,SUPPORT,02c70e02da381255f9ad647914a72c79cff6db1a15dc9b5df0281f0729fc2a5c,6c11e5fb3548a35c02d5125460b5613f931afe2726fbf06815a04b58dd761938,0,0,0,0,0
pubhealth_train_158,pubhealth,SUPPORT,be1ea52e7442dab24f69588790707bd5c1b4c6971a8ce8444e4e8508f0b7edf3,5663bf2aa9e1334ab4e67c27d94e5f32fe7be42a734cd001aefe064ac3f84653,1,1,0,0,0
pubhealth_train_159,pubhealth,SUPPORT,c92f50416fb9376e4f866fae4f9d256c756f11aac6e6906ff58275f625a72b44,05b3103e0a8d10d1a06250916d01977e61137c2a7d144654c18a622a8601bb35,0,0,0,0,0
pubhealth_train_160,pubhealth,REFUTE,c615e8a509cb334005846bb41dca510fcdc2cd0f354073e3d738a4e74d9110a0,8d8193336badae2e5369dd207599c9a32771a30286b0d549b6589c3c6121e0eb,1,0,0,0,0
pubhealth_train_161,pubhealth,REFUTE,032ebcf51586758af1835507f90b409d04f15d2512691aff0f3c3b62faa2c23d,de625cb205e74df18e5bde83df23e7be34c0e15161e913739e5cf8b7b3084d3a,0,0,0,0,0
pubhealth_train_162,pubhealth,UNCERTAIN,4898f8d4cb4321692e71ef91b5eea60246fb1ebaaf490005f9a1c09079fef775,05bc009122bc922107521628f0d2baa2d0dd952317744866879e38bc261a8a73,0,0,0,0,0
pubhealth_train_163,pubhealth,SUPPORT,6049323e4e7d3424ccb349a46df01ceb4111e17225fdb8def4b50a0cde2acc3b,5130a58bbd99b243fa0139e29d6a2877a6ebad8279d211a984508a2c2a68a6f5,0,0,0,0,0
pubhealth_train_164,pubhealth,SUPPORT,8552a215cbedf76bceff94895734d2693ee480cae6c780a9751f123c43a3a33f,bdda8458a1ed217273929051de7b738772b82e5639103f80b8744e2330219ce5,1,0,0,0,0
pubhealth_train_165,pubhealth,REFUTE,cc47ca86900b915f0a054e910bad1046ffa84e449c420db16ef86f61a667ffe9,1c6e63f7d1eca012927f3bddab0a5f4ea6db68c7abf486da4a19933f8148b65b,1,1,0,0,0
pubhealth_train_166,pubhealth,REFUTE,d46f39565d847c8e06e176223edc216ae73796a22da3aedae60d10ef1f3131ae,41f484bb7fde92338dbe6cb320f8646bb099304de4b72c84da6b52f6b2efc7bb,1,0,0,0,0
pubhealth_train_167,pubhealth,UNCERTAIN,1e36ed1595bcac0c473247c565cdbce6751e348694f3a7bd5c9447235b396021,46672b147f1d22dca5da51b9c677a5d74a6c413be05db401c3556320929946d9,1,0,0,0,0
pubhealth_train_168,pubhealth,SUPPORT,d3a89375b5bc9fbac03a8e3887d55d3fa28b7d175414d3d53fdb413d493d99a8,78dd624186d15c34edf83aae64ea054128a4dfffedc5682ca3dc6e488f0aaf9d,0,0,0,0,0
pubhealth_train_169,pubhealth,SUPPORT,063e0501a54b008b99567085045abea03678c8a2351ba5b1f2c2fd070bdce942,ee8a209f12bd249e6a347b14e2fef8be02a5edd375c56921365ab9c8753496c0,1,0,0,0,0
pubhealth_train_170,pubhealth,SUPPORT,2b2f64cd3a41775a0c0893b57dd6d4b0284d2bb3e96b80fbb90327a960a5431f,d8860dd2b6fdda5cda8ae0031973a644af5354fd0450a634edd213c1110de589,1,1,1,0,0
pubhealth_train_171,pubhealth,SUPPORT,e2b58b775b9763fdf97d46a875b85bec863a1b11fb55c71fe9a4e2e0936ff04d,0db9b6731ca04e748f4d61f65520bdafe325c0016e18d7c4145c28ec12f89af6,0,0,0,0,0
pubhealth_train_172,pubhealth,REFUTE,cf694e8ceabc969074e83885c3b1c9007e7106a25ea4f1ab4766a74fd7408e48,f65b8b5ad7186a986bfedfee0b7cf66707ac87dc6f5e545158197c3fedcc3402,0,0,0,0,0
pubhealth_train_173,pubhealth,REFUTE,53058443f5a61e48273cdfd39cd13951590210de048d550b1cb29326e7859e08,1898b6d41f8c60779beabbbf98c68070259a69c37b40a0c4ed7942e0756d7569,0,0,0,0,0
pubhealth_train_174,pubhealth,SUPPORT,e2d10c223196698772c2df928e210762da83a0bf6fa5fdbeb2623590c2804fe8,42f9b972083b70347c5a3955f97a419cd6a6277a69979cfadad967b5d068a8be,0,0,0,0,0
pubhealth_train_175,pubhealth,SUPPORT,b3ea26ff1cdb3c2dfcc0e2a72591a3ea422427607b70d38d3e787c5fdf5ae49f,91cd9dd0bb30719e8a15b3f869c0af69da9eede918c9a32e247a1943f6df7ff0,1,0,0,0,0
pubhealth_train_176,pubhealth,UNCERTAIN,a07d6c5614fa371206a06880f7e95e642c9a5861f46903ffa4bf8220bce9aaa0,8863f59671e996cc37a872478a87ecb9725a0219849f9c97a2a1e7bf7d3b9529,0,0,0,0,0
pubhealth_train_177,pubhealth,REFUTE,69a8f073a6efc71f2c51ec9ff3aa83755b078a14e20b76e5e567ff520797f902,2240821255526986c47b544d243537b4f9b22a4af6020f20fb458557cb4cf702,1,0,0,0,0
pubhealth_train_178,pubhealth,SUPPORT,d9e742bfce1f2aa547486d05ff252bf616f33a0702290342c584859e1c1afb81,bdc73a50147c5e577f7aa7b4bb190ae01b8d6598b867e824b9caca1f8fb90dab,0,0,0,0,0
pubhealth_train_179,pubhealth,SUPPORT,04a262637d02320c1a8effe2272d18e7684c56cb43fec9e63758e30a3c293bd6,f50ab301711edfbefe93de70b025098ca4a30678859394a783f42a3f15411192,1,0,0,0,0
pubhealth_train_180,pubhealth,SUPPORT,80e272aa80be0ee585237ff493c6e607fa3946d7e797b76ece295b66890f3233,c6ee17c90e1391f48ca0414b7e66679e4478856758bd4ff0faae8e38000a9aea,0,0,0,0,0
pubhealth_train_181,pubhealth,SUPPORT,9fe7b479def688497e2d7a99ab113a127cade9f0cf16f404f402ed08d2ba4795,91a55d15f735790b677237a47b376125291fbaa043df581c98a8e35f6d8e1f24,1,1,0,0,0
pubhealth_train_182,pubhealth,REFUTE,3736dce829759045913c2397fc4b31d4abddbbc12dacd75c7247027e7e8c6190,f3817a479f1b53aa91f76064107cdbc22c606a7a395ed8aa3fda0b52aec7e189,1,0,0,0,0
pubhealth_train_183,pubhealth,REFUTE,6eb85c2359e2f90959807e23ca563abfb502c1bbeea4ea4ac3016e76ed13d81c,6d6846087c98a01b50057bb09929491709e4b8be947fbb89b63dbd459c900d9d,0,0,0,0,0
pubhealth_train_184,pubhealth,REFUTE,a08f599f7b4323213714cfbb6f5f36bf1251004df08c2236ffbd2543b60a5578,2339f6da6ea3599c826509a62c95a0932759ebb047f8a7048b2f159e5683a522,1,0,0,0,0
pubhealth_train_185,pubhealth,SUPPORT,9a404fa5a40a3f3b0554585993b4691bfcafcc286754de898703f5ba79de7bf8,fc2228741fe06e02e1619431caa23f1dbf3e2a2002b487af454a3d6cf40632ae,0,0,0,0,0
